Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8
16:37:39,-17.74,-22.32,10.3,-31.47,-21.46,-12.3,-10.3,-11.44
16:37:39,-6.87,-6.58,12.02,-33.19,-20.31,-10.87,-8.3,-11.16
16:37:39,25.18,31.76,14.31,-34.33,-18.88,15.16,20.03,11.73
16:37:39,27.47,34.62,18.6,-34.62,-16.02,25.46,30.61,29.18
16:37:39,27.47,34.62,23.46,-34.33,-13.16,25.46,30.61,29.18
16:37:39,27.47,34.62,24.6,-32.9,-12.59,25.46,30.61,29.18
16:37:39,27.47,34.62,23.17,-31.19,-14.31,25.46,30.61,29.18
16:37:39,27.47,34.62,18.31,-30.33,-18.02,25.46,30.61,29.18
16:37:39,27.47,34.62,10.87,-31.19,-23.17,25.46,30.61,29.18
16:37:39,24.89,27.47,4.01,-32.33,-27.47,25.46,30.61,29.18
16:37:39,-6.01,-18.88,-3.15,-34.62,-32.62,7.44,10.3,14.88
16:37:39,-15.74,-30.33,-11.16,-36.05,-37.19,-17.74,-16.59,-19.74
16:37:39,-15.74,-30.33,-17.17,-35.48,-39.2,-18.31,-17.45,-22.32
16:37:39,-15.74,-30.33,-20.03,-34.05,-38.05,-18.31,-17.45,-22.32
16:37:39,-15.74,-30.33,-18.6,-32.33,-35.19,-18.31,-17.45,-22.32
16:37:39,-15.74,-30.33,-14.88,-30.61,-30.9,-18.31,-17.45,-22.32
16:37:39,-15.74,-30.33,-8.58,-28.61,-24.89,-18.31,-17.45,-22.32
16:37:39,-15.74,-26.61,-3.15,-26.61,-19.74,-18.31,-17.45,-22.32
16:37:39,3.15,24.32,2.29,-25.18,-15.16,-6.87,-4.86,-16.02
16:37:39,22.32,49.5,7.72,-24.6,-11.73,34.33,35.19,27.18
16:37:39,22.32,49.5,14.59,-23.46,-6.87,38.91,39.2,36.91
16:37:39,22.32,49.5,19.45,-22.32,-3.43,38.91,39.2,36.91
16:37:39,22.32,49.5,19.17,-23.17,-4.01,38.91,38.91,36.91
16:37:39,22.32,49.5,17.45,-23.17,-4.86,38.91,38.91,36.91
16:37:39,22.32,49.5,15.45,-21.74,-6.29,38.91,39.2,36.91
16:37:39,22.32,49.21,13.45,-18.88,-6.58,38.91,39.2,36.91
16:37:39,12.59,21.74,11.73,-14.59,-5.15,37.19,37.19,36.34
16:37:39,-18.31,-12.59,10.59,-10.01,-3.72,4.86,6.29,9.73
16:37:39,-21.17,-13.45,8.01,-7.15,-4.29,-8.58,-6.01,-9.44
16:37:39,-21.17,-13.45,4.01,-6.01,-6.01,-8.58,-6.01,-9.44
16:37:39,-21.17,-13.45,4.01,-5.44,-5.15,-8.58,-6.01,-9.44
16:37:39,-21.17,-13.45,6.01,-4.86,-2,-8.58,-6.01,-9.44
16:37:39,-21.17,-13.45,8.87,-5.44,1.14,-8.58,-6.01,-9.44
16:37:39,-21.17,-13.45,12.02,-6.29,4.01,-8.58,-6.01,-9.44
16:37:39,-17.74,11.73,16.59,-6.29,7.44,-8.58,-6.01,-9.44
16:37:39,18.88,58.65,20.89,-6.29,10.3,12.87,14.02,3.43
16:37:39,30.9,61.51,24.89,-6.29,12.87,35.19,34.05,28.9
16:37:39,30.9,61.51,29.18,-6.58,14.31,35.19,34.33,29.75
16:37:39,31.19,61.51,28.9,-8.01,12.02,35.48,34.33,29.75
16:37:39,31.19,61.51,24.6,-10.87,6.58,35.48,34.33,29.75
16:37:39,30.9,61.51,18.31,-14.59,0,35.19,34.33,29.75
16:37:39,30.9,61.51,9.73,-18.88,-7.15,35.19,34.33,29.75
16:37:39,30.61,57.22,1.43,-22.89,-13.73,35.19,34.33,29.75
16:37:39,0.29,17.74,-6.58,-27.18,-21.17,26.89,25.18,25.18
16:37:39,-26.04,5.15,-13.45,-30.33,-26.32,-6.29,-7.15,-4.29
16:37:39,-26.32,5.15,-22.6,-33.19,-31.47,-10.3,-11.16,-11.44
16:37:39,-26.32,5.15,-28.9,-34.9,-34.9,-10.3,-11.16,-11.44
16:37:39,-26.32,5.15,-30.9,-35.76,-35.76,-10.3,-11.16,-11.44
16:37:39,-26.32,4.86,-29.18,-36.34,-34.9,-10.3,-11.16,-11.44
16:37:39,-26.32,4.86,-25.75,-36.34,-32.9,-10.3,-11.16,-11.44
16:37:39,-26.32,6.87,-20.31,-34.9,-30.04,-10.3,-11.16,-11.44
16:37:39,-13.16,33.19,-15.16,-34.62,-28.9,-7.72,-8.01,-10.59
16:37:39,21.46,44.06,-10.87,-34.33,-28.32,24.32,26.89,18.31
16:37:39,24.03,44.06,-4.01,-33.47,-26.04,34.9,38.05,36.34
16:37:39,24.03,44.06,1.43,-32.9,-23.46,34.9,38.05,36.34
16:37:39,24.03,44.06,2.86,-32.62,-23.75,34.9,38.05,36.34
16:37:39,24.03,44.06,2.86,-30.9,-24.89,34.9,38.05,36.34
16:37:39,23.75,44.06,0.29,-28.9,-27.18,34.9,38.05,36.34
16:37:39,23.75,43.77,-3.15,-26.04,-28.61,34.9,37.77,36.05
16:37:39,21.46,29.75,-6.58,-23.75,-28.9,34.62,37.77,36.05
16:37:39,-1.72,-2,-10.3,-22.89,-29.75,17.74,21.46,25.46
16:37:39,-8.3,-4.01,-15.74,-23.75,-33.19,-4.86,0,-1.14
16:37:39,-8.3,-4.01,-20.89,-23.17,-36.05,-5.44,-0.29,-3.15
16:37:39,-8.3,-4.01,-19.74,-19.45,-33.47,-5.44,-0.29,-3.15
16:37:39,-8.3,-4.01,-14.31,-14.88,-28.04,-5.44,-0.29,-3.15
16:37:39,-8.3,-4.01,-8.01,-10.87,-21.74,-5.44,-0.29,-3.15
16:37:39,-8.3,-4.01,-0.29,-7.44,-15.16,-5.44,-0.29,-3.15
16:37:39,-8.3,2.86,6.01,-5.44,-10.3,-5.44,-0.29,-3.15
16:37:39,7.15,36.91,11.73,-2.57,-5.72,2.57,8.01,1.43
16:37:39,22.03,42.92,17.74,0,-0.57,31.19,35.48,31.47
16:37:39,22.03,42.92,24.89,1.43,4.01,34.05,37.77,37.48
16:37:39,22.32,42.92,29.18,2.57,6.01,34.05,37.77,37.77
16:37:39,22.32,42.92,28.04,2,3.72,34.05,37.77,37.77
16:37:39,22.32,42.92,23.46,0.29,-0.29,34.05,38.05,37.77
16:37:39,22.32,43.2,16.02,-2,-6.58,34.05,38.05,37.77
16:37:39,22.32,42.34,8.3,-4.86,-13.16,34.33,38.05,37.77
16:37:39,12.3,9.44,1.72,-7.44,-18.88,32.62,36.34,37.48
16:37:39,-20.31,-11.73,-3.43,-8.58,-22.6,0.57,4.01,9.73
16:37:39,-23.17,-11.73,-8.87,-8.58,-25.75,-13.73,-10.87,-13.73
16:37:39,-23.17,-11.73,-14.88,-9.16,-28.32,-13.73,-10.87,-14.02
16:37:39,-23.17,-11.73,-18.31,-11.16,-29.47,-13.73,-10.87,-14.02
16:37:39,-23.17,-11.73,-19.74,-13.16,-29.18,-13.73,-10.87,-14.02
16:37:39,-23.17,-11.73,-17.17,-13.73,-26.61,-13.73,-10.87,-14.02
16:37:39,-23.17,-11.73,-13.73,-13.73,-23.46,-13.73,-10.87,-14.02
16:37:39,-18.6,7.44,-9.44,-13.16,-20.31,-13.73,-10.87,-14.02
16:37:39,25.75,35.19,-4.86,-13.45,-17.45,10.01,15.74,4.01
16:37:39,38.91,36.05,-0.57,-14.02,-15.16,36.05,41.77,37.77
16:37:39,38.91,36.05,4.29,-13.45,-12.3,36.34,42.06,39.2
16:37:39,38.91,36.05,5.44,-13.45,-11.44,36.34,42.06,39.2
16:37:39,38.91,36.05,4.86,-12.3,-12.02,36.34,42.06,39.2
16:37:39,38.91,36.05,2.57,-11.73,-13.73,36.34,42.06,39.2
16:37:39,38.91,36.05,-1.43,-11.16,-16.02,36.34,42.06,39.2
16:37:39,38.62,29.75,-6.29,-10.87,-18.6,36.34,42.06,39.2
16:37:39,10.87,-2.29,-11.44,-10.87,-21.17,26.61,32.62,34.62
16:37:39,-14.31,-7.72,-17.45,-10.59,-24.03,-9.73,-2,2.29
16:37:39,-14.59,-7.72,-24.6,-10.01,-26.61,-14.02,-6.29,-5.44
16:37:39,-14.59,-7.72,-27.75,-8.58,-26.32,-14.02,-6.29,-5.44
16:37:39,-14.59,-7.72,-27.18,-7.15,-24.32,-14.02,-6.29,-5.44
16:37:39,-14.59,-7.72,-23.75,-5.44,-20.89,-14.02,-6.29,-5.44
16:37:39,-14.59,-7.72,-18.31,-3.15,-15.74,-14.02,-6.29,-5.44
16:37:39,-14.59,-6.29,-11.16,-0.57,-10.01,-14.02,-6.29,-5.44
16:37:39,-1.14,18.6,-6.87,-0.29,-7.44,-11.44,-3.15,-4.01
16:37:39,28.9,29.18,-4.29,-0.86,-6.29,20.03,29.18,26.04
16:37:39,30.33,29.18,-0.29,-1.43,-4.29,30.33,38.34,41.48
16:37:39,30.33,29.18,3.72,-0.57,-2.29,30.33,38.34,41.48
16:37:39,30.33,29.18,4.86,0.86,-2.29,30.33,38.34,41.48
16:37:39,30.33,29.18,3.72,2,-3.72,30.33,38.34,41.48
16:37:39,30.33,29.18,-0.29,3.15,-6.87,30.04,38.05,41.48
16:37:39,30.04,29.18,-4.86,4.86,-9.73,30.04,38.05,41.48
16:37:39,27.18,16.31,-8.58,6.29,-11.73,30.04,38.05,41.48
16:37:39,-1.43,-7.72,-12.87,7.44,-13.16,10.87,19.74,29.18
16:37:39,-9.16,-8.87,-16.59,8.87,-14.88,-11.73,-2.57,1.43
16:37:39,-9.16,-8.87,-22.03,9.73,-18.02,-12.02,-2.86,-0.29
16:37:39,-9.16,-8.87,-24.03,10.3,-18.6,-12.02,-2.86,-0.29
16:37:39,-9.16,-8.87,-21.46,11.44,-15.45,-12.02,-2.86,-0.29
16:37:39,-9.16,-8.87,-16.59,12.87,-10.87,-12.02,-2.86,-0.29
16:37:39,-9.16,-8.87,-10.01,13.45,-6.29,-12.02,-2.86,-0.29
16:37:39,-9.16,0,-4.58,13.45,-3.43,-12.02,-2.86,-0.29
16:37:39,4.58,40.63,1.43,15.16,0.29,-2.86,6.29,4.86
16:37:39,17.45,47.21,9.44,18.88,5.72,26.89,34.05,34.05
16:37:39,17.45,47.21,18.02,22.03,12.02,29.47,36.34,38.91
16:37:39,17.45,47.21,24.03,24.03,15.74,29.47,36.34,38.91
16:37:39,17.45,47.21,24.6,24.03,15.45,29.47,36.34,38.91
16:37:39,17.45,47.21,22.89,23.75,13.45,29.47,36.34,39.2
16:37:39,17.74,47.21,18.88,23.75,10.3,29.75,36.34,39.2
16:37:39,17.74,45.78,13.45,22.6,6.29,29.75,36.62,39.2
16:37:39,4.01,7.72,6.87,21.46,2.29,26.89,33.19,38.05
16:37:39,-31.47,-14.31,0.86,20.6,-0.57,-10.59,-4.86,2.86
16:37:39,-34.05,-14.31,-5.15,19.17,-3.43,-24.03,-19.74,-21.46
16:37:39,-34.05,-14.31,-9.73,18.02,-5.15,-24.03,-19.74,-21.46
16:37:39,-34.05,-14.31,-9.16,18.31,-2.86,-24.03,-19.74,-21.46
16:37:39,-34.05,-14.31,-5.15,19.45,1.43,-24.03,-19.74,-21.46
16:37:39,-34.05,-14.31,0,20.31,6.87,-24.03,-19.74,-21.46
16:37:39,-34.05,-14.02,4.58,20.03,12.02,-24.03,-19.74,-21.46
16:37:39,-29.47,12.87,8.58,18.88,15.45,-23.75,-19.45,-21.46
16:37:39,14.88,41.48,12.02,17.74,18.02,0.57,6.01,-6.29
16:37:39,28.04,41.77,15.45,17.17,21.17,26.32,30.04,21.46
16:37:39,28.04,41.48,22.03,18.02,25.46,26.32,30.33,22.32
16:37:39,28.04,41.48,24.6,18.02,26.04,26.32,30.33,22.32
16:37:39,28.04,41.48,22.89,17.17,24.6,26.32,30.33,22.32
16:37:39,28.04,41.48,19.17,16.59,22.32,26.32,30.33,22.32
16:37:39,28.04,41.48,14.02,16.02,19.45,26.32,30.04,22.32
16:37:39,27.47,31.76,9.73,16.59,17.74,26.32,30.04,22.32
16:37:39,-2.57,-4.58,6.58,17.74,17.17,16.02,19.74,14.31
16:37:39,-24.03,-8.87,3.72,19.17,16.59,-14.59,-10.87,-22.03
16:37:39,-24.03,-8.87,-1.72,20.03,14.02,-17.17,-13.45,-28.04
16:37:39,-24.03,-8.87,-4.86,21.46,13.16,-17.17,-13.45,-28.04
16:37:39,-24.03,-8.87,-5.72,21.74,13.16,-17.17,-13.45,-28.04
16:37:39,-24.03,-8.87,-4.86,21.74,14.02,-17.17,-13.45,-28.04
16:37:39,-24.03,-8.87,-0.86,22.32,16.59,-17.17,-13.45,-28.04
16:37:39,-24.03,-6.29,3.43,23.46,18.88,-17.17,-13.45,-28.04
16:37:39,-11.16,19.74,8.87,25.18,21.46,-14.31,-9.44,-26.61
16:37:39,18.6,27.47,15.16,26.89,24.03,18.88,26.89,7.15
16:37:39,20.31,27.75,22.32,28.04,27.18,29.18,36.62,25.46
16:37:39,20.31,27.75,25.75,27.47,27.47,29.18,36.62,25.46
16:37:39,20.31,27.75,23.75,25.46,23.46,29.18,36.62,25.46
16:37:39,20.03,27.75,19.45,24.89,18.31,29.18,36.62,25.46
16:37:39,20.03,27.75,15.16,24.89,12.87,28.9,36.34,25.46
16:37:39,20.03,27.47,8.87,24.32,6.58,29.18,36.62,25.46
16:37:39,16.59,10.87,3.43,24.32,2,28.9,36.34,25.46
16:37:39,-9.73,-10.87,-0.29,24.32,-0.86,9.44,15.74,15.16
16:37:39,-15.74,-11.16,-4.86,23.75,-5.15,-10.87,-5.44,-2.57
16:37:39,-15.74,-11.16,-10.3,23.17,-10.3,-11.16,-5.72,-3.15
16:37:39,-15.74,-11.16,-11.73,23.46,-12.3,-11.16,-5.72,-3.15
16:37:39,-15.74,-11.16,-8.01,25.18,-10.3,-11.16,-5.72,-3.15
16:37:39,-15.74,-11.16,-3.15,26.61,-7.72,-11.16,-5.72,-3.15
16:37:39,-15.74,-11.16,2.86,27.47,-4.86,-11.16,-5.72,-3.15
16:37:39,-15.45,-2,8.58,28.04,-2.86,-11.16,-5.72,-3.15
16:37:39,9.44,30.33,13.45,28.32,-1.72,-0.57,7.15,3.43
16:37:39,28.32,34.05,17.74,28.32,-1.14,30.33,38.05,36.34
16:37:39,28.32,34.05,23.17,27.75,0.29,32.9,40.05,41.2
16:37:39,28.32,34.05,26.89,28.04,1.14,32.9,40.05,41.2
16:37:39,28.32,34.05,28.04,28.61,0.86,32.9,40.05,41.2
16:37:39,28.32,34.33,26.61,28.32,-1.72,32.9,40.05,41.48
16:37:39,28.32,34.33,20.89,27.18,-7.15,32.9,40.05,41.48
16:37:39,28.32,30.33,14.59,26.32,-12.02,32.9,40.05,41.2
16:37:39,11.44,-13.45,8.58,25.75,-16.59,30.04,37.48,40.63
16:37:39,-24.89,-29.75,2.57,24.89,-20.6,-2.86,8.01,14.02
16:37:39,-26.61,-29.75,-5.15,24.03,-26.04,-14.31,-2.29,-4.86
16:37:39,-26.61,-29.75,-10.59,24.32,-28.32,-14.31,-2.29,-4.86
16:37:39,-26.61,-29.75,-11.16,25.75,-26.32,-14.31,-2.29,-4.86
16:37:39,-26.61,-29.75,-8.87,26.89,-22.89,-14.31,-2.29,-4.86
16:37:39,-26.61,-29.75,-3.15,28.04,-17.17,-14.31,-2.29,-4.86
16:37:39,-26.61,-29.18,1.43,28.32,-12.02,-14.31,-2.29,-4.86
16:37:39,-21.17,-1.14,5.44,28.04,-8.01,-14.02,-2,-4.86
16:37:39,17.17,25.46,9.44,27.75,-5.15,10.3,22.03,12.02
16:37:39,25.46,25.75,14.59,28.61,-0.57,32.9,40.91,38.34
16:37:39,25.46,25.75,20.89,29.47,3.72,32.9,40.91,38.91
16:37:39,25.46,25.75,24.03,30.04,4.86,32.9,40.91,38.91
16:37:39,25.46,25.75,22.6,29.75,3.43,32.9,40.91,38.91
16:37:39,25.46,25.75,18.02,28.9,0,32.9,40.91,38.91
16:37:39,25.75,25.75,12.02,28.32,-3.43,32.9,40.91,38.91
16:37:39,25.18,20.31,6.29,28.32,-5.72,33.19,40.91,38.91
16:37:39,2,1.72,1.72,28.32,-7.44,23.17,30.04,33.76
16:37:39,-13.16,0,-3.43,28.32,-9.44,-9.44,-5.72,0.29
16:37:39,-13.16,0,-9.73,28.9,-11.73,-12.59,-9.44,-6.58
16:37:39,-13.16,0,-13.45,29.75,-12.02,-12.59,-9.44,-6.58
16:37:39,-13.16,0,-13.73,30.04,-9.73,-12.59,-9.44,-6.58
16:37:39,-13.16,0,-12.02,30.33,-6.29,-12.59,-9.44,-6.58
16:37:39,-13.45,0,-9.16,30.9,-2.86,-12.59,-9.44,-6.58
16:37:39,-13.45,2,-3.72,32.9,1.43,-12.59,-9.44,-6.58
16:37:39,-1.43,21.46,2.29,35.19,6.01,-8.87,-5.15,-4.58
16:37:39,23.75,27.47,7.44,36.91,10.01,24.89,28.61,29.47
16:37:39,24.89,27.47,12.3,36.62,12.3,34.33,37.19,44.92
16:37:39,24.89,27.47,14.59,35.19,13.16,34.33,37.19,44.92
16:37:39,24.89,27.47,12.59,32.9,10.3,34.33,37.19,44.92
16:37:39,24.89,27.47,9.16,30.61,6.87,34.33,37.19,44.92
16:37:39,24.89,27.47,2.86,28.61,2.29,34.33,37.19,44.92
16:37:39,24.89,27.47,-4.29,26.61,-2.86,34.33,36.91,44.92
16:37:39,21.17,12.59,-9.73,25.18,-6.87,34.05,36.62,44.92
16:37:39,-7.15,-9.44,-14.59,23.46,-10.01,11.44,13.73,27.75
16:37:39,-14.02,-10.01,-20.31,22.6,-13.16,-11.44,-8.01,-4.01
16:37:39,-14.02,-10.01,-26.32,21.74,-16.31,-11.44,-8.3,-5.72
16:37:39,-14.02,-10.01,-29.75,20.03,-18.02,-11.44,-8.3,-5.72
16:37:39,-14.02,-10.01,-30.9,17.74,-19.17,-11.44,-8.3,-5.72
16:37:39,-14.02,-10.01,-29.18,16.02,-19.17,-11.44,-8.3,-5.72
16:37:39,-14.02,-10.01,-24.89,14.31,-17.74,-11.44,-8.3,-5.72
16:37:39,-13.73,16.02,-21.74,11.73,-17.74,-11.44,-8.3,-5.72
16:37:39,13.45,73.53,-19.45,10.01,-18.31,0,5.72,1.14
16:37:39,32.9,78.68,-16.88,8.58,-18.02,31.19,37.77,31.47
16:37:39,32.9,78.68,-10.87,9.16,-15.16,33.19,39.48,35.48
16:37:39,32.62,78.68,-6.01,10.01,-14.31,33.19,39.2,35.48
16:37:39,32.62,78.68,-6.29,10.59,-16.31,32.9,39.2,35.48
16:37:39,32.62,78.39,-9.73,11.73,-19.45,32.9,39.2,35.48
16:37:39,32.62,78.39,-12.87,13.73,-22.03,32.9,39.2,35.48
16:37:39,32.62,74.96,-15.45,15.45,-24.03,32.9,39.2,35.48
16:37:39,19.17,28.61,-20.31,15.16,-28.04,30.33,36.62,34.62
16:37:39,-13.73,8.87,-26.32,14.88,-32.9,-0.86,7.44,9.44
16:37:39,-15.74,8.87,-35.19,12.87,-39.48,-11.16,-2.29,-6.29
16:37:39,-15.74,8.87,-41.77,11.44,-44.63,-11.16,-2.29,-6.29
16:37:39,-15.74,8.87,-43.2,11.73,-44.63,-11.16,-2.29,-6.29
16:37:39,-15.74,8.87,-40.63,13.45,-41.77,-11.16,-2.29,-6.29
16:37:39,-15.74,8.87,-35.48,15.74,-37.19,-11.16,-2.29,-6.29
16:37:39,-15.74,8.87,-30.61,17.45,-33.47,-11.16,-2.29,-6.29
16:37:39,-10.3,4.01,-25.18,19.74,-29.75,-11.16,-1.72,-6.29
16:37:39,25.75,-0.29,-18.88,22.03,-25.46,13.16,22.32,12.3
16:37:39,33.47,-0.29,-12.02,24.03,-21.46,33.47,39.77,38.62
16:37:39,33.19,-0.29,-6.29,24.89,-18.6,33.19,39.77,38.91
16:37:39,33.19,-0.57,-4.86,24.89,-18.6,33.19,39.77,38.91
16:37:39,33.19,-0.57,-5.72,24.6,-20.6,33.19,39.77,38.91
16:37:39,33.19,-0.29,-9.16,22.32,-25.46,33.19,39.77,38.91
16:37:39,33.47,-0.29,-16.59,19.17,-32.9,33.47,39.77,39.2
16:37:39,32.9,-10.3,-24.89,16.31,-39.2,33.47,39.77,39.2
16:37:39,3.72,-36.62,-30.9,15.16,-43.2,22.32,27.47,32.9
16:37:39,-16.59,-38.62,-36.05,14.88,-46.06,-11.44,-8.58,-1.14
16:37:39,-16.59,-38.62,-42.34,14.59,-49.78,-14.31,-11.73,-7.72
16:37:39,-16.59,-38.62,-44.92,14.88,-51.21,-14.31,-11.73,-7.72
16:37:39,-16.59,-38.62,-44.63,14.31,-50.93,-14.31,-11.73,-7.72
16:37:39,-16.59,-38.62,-42.92,12.87,-50.35,-14.31,-11.73,-7.72
16:37:39,-16.59,-38.62,-38.91,10.59,-48.64,-14.31,-11.73,-7.72
16:37:39,-16.59,-38.05,-35.48,8.01,-47.78,-14.31,-11.73,-7.72
16:37:39,-3.15,-16.02,-32.9,4.58,-48.35,-10.3,-6.87,-5.72
16:37:39,24.03,-2.86,-30.9,1.43,-49.21,24.32,28.61,28.61
16:37:39,25.18,-2.86,-26.61,-0.29,-48.64,33.19,36.62,42.92
16:37:39,25.18,-2.86,-22.89,-2.86,-48.64,33.47,36.62,42.92
16:37:39,25.46,-2.57,-24.32,-5.15,-51.78,33.47,36.91,42.92
16:37:39,25.46,-2.57,-28.9,-7.15,-55.79,33.47,36.91,42.92
16:37:39,25.46,-2.57,-33.76,-8.01,-59.51,33.47,36.91,42.92
16:37:39,25.18,-2.86,-39.77,-7.72,-63.51,33.47,36.62,42.92
16:37:39,21.74,-17.45,-44.92,-6.87,-66.95,33.19,36.34,42.92
16:37:39,-4.58,-33.76,-49.78,-7.15,-70.95,9.73,14.59,26.61
16:37:39,-10.87,-34.05,-57.22,-9.16,-76.96,-11.73,-4.86,-2
16:37:39,-10.87,-34.05,-64.95,-12.02,-83.54,-12.02,-5.15,-3.15
16:37:39,-10.87,-34.05,-69.52,-15.16,-88.12,-12.02,-5.15,-3.15
16:37:39,-10.87,-34.05,-69.81,-18.02,-89.55,-12.02,-5.15,-3.15
16:37:39,-10.87,-34.05,-65.8,-18.88,-87.83,-12.02,-5.15,-3.15
16:37:39,-10.87,-34.05,-60.94,-19.74,-86.12,-12.02,-5.15,-3.15
16:37:39,-10.3,-30.04,-55.22,-20.03,-84.4,-12.02,-5.15,-3.15
16:37:39,15.74,1.72,-49.78,-20.03,-82.68,1.43,9.16,4.58
16:37:39,33.47,9.44,-43.77,-20.03,-80.39,33.76,39.2,35.48
16:37:39,33.47,9.44,-38.05,-20.6,-77.82,35.48,40.34,38.91
16:37:39,33.47,9.44,-34.62,-20.6,-76.96,35.48,40.34,38.91
16:37:39,33.47,9.44,-33.47,-20.03,-78.68,35.48,40.34,38.91
16:37:39,33.47,9.44,-34.62,-20.31,-82.97,35.48,40.34,38.91
16:37:39,33.47,9.44,-40.63,-22.03,-89.55,35.48,40.34,39.2
16:37:39,33.47,8.3,-45.49,-24.03,-95.27,35.76,40.63,39.2
16:37:39,14.31,-20.31,-50.35,-26.04,-100.14,32.33,37.19,38.34
16:37:39,-24.89,-36.62,-55.5,-27.75,-103.57,-0.86,3.15,9.73
16:37:39,-26.89,-36.62,-60.65,-27.75,-106.72,-10.87,-6.87,-6.87
16:37:39,-26.89,-36.62,-64.09,-26.89,-107.86,-10.87,-6.87,-6.87
16:37:39,-26.89,-36.62,-62.94,-24.32,-105,-10.87,-6.87,-6.87
16:37:39,-26.89,-36.62,-59.22,-22.03,-100.42,-10.87,-6.87,-6.87
16:37:39,-26.89,-36.62,-53.22,-19.45,-94.41,-10.87,-6.87,-6.87
16:37:39,-26.89,-36.62,-46.63,-16.59,-88.12,-10.87,-6.87,-6.87
16:37:39,-21.17,-18.6,-40.05,-14.02,-82.11,-10.59,-6.58,-6.87
16:37:39,16.02,16.02,-34.33,-11.73,-77.82,13.45,19.17,11.44
16:37:39,23.46,17.45,-29.18,-10.59,-74.39,31.47,36.34,36.05
16:37:39,23.46,17.45,-23.17,-9.73,-71.53,31.47,36.34,36.34
16:37:39,23.46,17.45,-21.74,-10.59,-72.96,31.47,36.34,36.34
16:37:39,23.46,17.45,-24.6,-12.59,-76.68,31.47,36.34,36.34
16:37:39,23.46,17.45,-30.04,-14.31,-81.54,31.47,36.34,36.34
16:37:39,23.17,17.45,-36.05,-15.45,-86.12,31.19,36.34,36.05
16:37:39,22.6,13.45,-41.2,-16.02,-89.84,31.19,36.34,36.05
16:37:39,1.14,-6.58,-46.92,-16.59,-93.27,20.6,24.6,29.47
16:37:39,-11.73,-9.73,-51.78,-16.59,-96.42,-9.44,-6.58,-3.43
16:37:39,-11.73,-9.73,-58.65,-16.59,-100.42,-11.73,-9.16,-9.16
16:37:39,-11.73,-9.73,-61.51,-15.16,-101.28,-11.73,-9.16,-9.16
16:37:39,-11.73,-9.73,-60.37,-14.02,-99.28,-11.73,-9.16,-9.16
16:37:39,-11.73,-9.73,-58.94,-14.31,-97.56,-11.73,-9.16,-9.16
16:37:39,-11.73,-9.73,-56.08,-15.16,-95.84,-11.73,-9.16,-9.16
16:37:39,-11.73,-9.44,-52.36,-16.31,-94.41,-11.73,-9.16,-9.16
16:37:39,0.29,9.73,-49.21,-17.74,-94.13,-7.15,-4.01,-6.58
16:37:39,25.18,22.32,-44.63,-18.02,-92.12,27.75,30.04,29.47
16:37:39,26.04,22.32,-38.34,-17.17,-88.98,36.05,37.48,43.49
16:37:39,25.75,22.32,-32.62,-15.74,-85.83,36.05,37.19,43.49
16:37:39,25.75,22.32,-32.33,-15.16,-85.54,36.05,37.19,43.49
16:37:39,25.75,22.03,-35.48,-14.88,-87.55,35.76,37.19,43.49
